,dataset,instance,interpreter,complex_model,result
5502,spambase,2,gplearn,mlp,0.9975
5503,spambase,3,gplearn,mlp,0.964
5504,spambase,4,gplearn,mlp,0.989
5505,spambase,5,gplearn,mlp,0.9258333333333332
5506,spambase,6,gplearn,mlp,0.902
5507,spambase,7,gplearn,mlp,0.9966666666666668
5508,spambase,8,gplearn,mlp,0.9958333333333332
5509,spambase,9,gplearn,mlp,0.986
5510,spambase,10,gplearn,mlp,0.9775
5511,spambase,11,gplearn,mlp,0.9708333333333332
5512,spambase,12,gplearn,mlp,0.918
5513,spambase,13,gplearn,mlp,0.987
5514,spambase,14,gplearn,mlp,0.9941666666666666
5515,spambase,15,gplearn,mlp,0.9991666666666666
5516,spambase,16,gplearn,mlp,0.9966666666666668
5517,spambase,17,gplearn,mlp,0.9966666666666668
5518,spambase,18,gplearn,mlp,0.823
5519,spambase,19,gplearn,mlp,0.9475
5520,spambase,20,gplearn,mlp,0.835
5521,spambase,21,gplearn,mlp,0.9916666666666668
5522,spambase,22,gplearn,mlp,0.9958333333333332
5523,spambase,23,gplearn,mlp,0.9508333333333332
5524,spambase,24,gplearn,mlp,0.9908333333333332
5525,spambase,25,gplearn,mlp,0.986
5526,spambase,26,gplearn,mlp,0.784
5527,spambase,27,gplearn,mlp,0.9425
5528,spambase,28,gplearn,mlp,0.914
5529,spambase,29,gplearn,mlp,0.9958333333333332
5530,spambase,30,gplearn,mlp,0.935
5531,spambase,31,gplearn,mlp,0.757
5532,spambase,32,gplearn,mlp,0.97
5533,spambase,33,gplearn,mlp,0.9991666666666666
5534,spambase,34,gplearn,mlp,0.7120000000000001
5535,spambase,35,gplearn,mlp,0.9975
5536,spambase,36,gplearn,mlp,0.976
5537,spambase,37,gplearn,mlp,0.606
5538,spambase,38,gplearn,mlp,0.9983333333333332
5539,spambase,39,gplearn,mlp,0.9983333333333332
5540,spambase,40,gplearn,mlp,0.9958333333333332
5541,spambase,41,gplearn,mlp,0.9916666666666668
5542,spambase,42,gplearn,mlp,0.9941666666666666
5543,spambase,43,gplearn,mlp,0.556
5544,spambase,44,gplearn,mlp,0.9833333333333332
5545,spambase,45,gplearn,mlp,0.99
5546,spambase,46,gplearn,mlp,0.9483333333333334
5547,spambase,47,gplearn,mlp,0.887
5548,spambase,48,gplearn,mlp,0.9708333333333332
5549,spambase,49,gplearn,mlp,0.9925
5550,spambase,50,gplearn,mlp,0.9975
5551,spambase,51,gplearn,mlp,0.9883333333333332
5552,spambase,52,gplearn,mlp,0.98
5553,spambase,53,gplearn,mlp,0.9941666666666666
5554,spambase,54,gplearn,mlp,0.8079999999999999
5555,spambase,55,gplearn,mlp,0.9983333333333332
5556,spambase,56,gplearn,mlp,0.7759999999999999
5557,spambase,57,gplearn,mlp,0.9966666666666668
5558,spambase,58,gplearn,mlp,0.999
5559,spambase,59,gplearn,mlp,0.9991666666666666
5560,spambase,60,gplearn,mlp,0.964
5561,spambase,61,gplearn,mlp,0.918
5562,spambase,62,gplearn,mlp,0.9991666666666666
5563,spambase,63,gplearn,mlp,0.975
5564,spambase,64,gplearn,mlp,0.9975
5565,spambase,65,gplearn,mlp,0.778
5566,spambase,66,gplearn,mlp,0.9966666666666668
5567,spambase,67,gplearn,mlp,0.986
5568,spambase,68,gplearn,mlp,0.997
5569,spambase,69,gplearn,mlp,0.9941666666666666
5570,spambase,70,gplearn,mlp,0.9975
5571,spambase,71,gplearn,mlp,0.9516666666666668
5572,spambase,72,gplearn,mlp,0.9666666666666668
5573,spambase,73,gplearn,mlp,0.9525
5574,spambase,74,gplearn,mlp,0.9975
5575,spambase,75,gplearn,mlp,0.9975
5576,spambase,76,gplearn,mlp,0.9916666666666668
5577,spambase,77,gplearn,mlp,0.9975
5578,spambase,78,gplearn,mlp,0.9791666666666666
5579,spambase,79,gplearn,mlp,0.9933333333333332
5580,spambase,80,gplearn,mlp,0.9683333333333334
5581,spambase,81,gplearn,mlp,0.9991666666666666
5582,spambase,82,gplearn,mlp,0.9475
5583,spambase,83,gplearn,mlp,0.8140000000000001
5584,spambase,84,gplearn,mlp,0.835
5585,spambase,85,gplearn,mlp,0.9616666666666668
5586,spambase,86,gplearn,mlp,0.9591666666666666
5587,spambase,87,gplearn,mlp,0.948
5588,spambase,88,gplearn,mlp,0.984
5589,spambase,89,gplearn,mlp,0.9975
5590,spambase,90,gplearn,mlp,0.999
5591,spambase,91,gplearn,mlp,0.973
5592,spambase,92,gplearn,mlp,0.9958333333333332
5593,spambase,93,gplearn,mlp,0.835
5594,spambase,94,gplearn,mlp,0.9758333333333332
5595,spambase,95,gplearn,mlp,0.9975
5596,spambase,96,gplearn,mlp,0.644
5597,spambase,97,gplearn,mlp,0.998
5598,spambase,98,gplearn,mlp,0.9858333333333332
5599,spambase,99,gplearn,mlp,0.9933333333333332
5600,spambase,0,gplearn,sgdc,0.86
5601,spambase,1,gplearn,sgdc,0.7509999999999999
5602,spambase,2,gplearn,sgdc,0.9866666666666668
5603,spambase,3,gplearn,sgdc,0.9833333333333332
5604,spambase,4,gplearn,sgdc,0.9866666666666668
5605,spambase,5,gplearn,sgdc,0.711
5606,spambase,6,gplearn,sgdc,0.96
5607,spambase,7,gplearn,sgdc,0.9816666666666668
5608,spambase,8,gplearn,sgdc,0.9808333333333332
5609,spambase,9,gplearn,sgdc,0.925
5610,spambase,10,gplearn,sgdc,0.993
5611,spambase,11,gplearn,sgdc,0.965
5612,spambase,12,gplearn,sgdc,0.8540000000000001
5613,spambase,13,gplearn,sgdc,0.8220000000000001
5614,spambase,14,gplearn,sgdc,0.9866666666666668
5615,spambase,15,gplearn,sgdc,0.9866666666666668
5616,spambase,16,gplearn,sgdc,0.98
5617,spambase,17,gplearn,sgdc,0.998
5618,spambase,18,gplearn,sgdc,0.629
5619,spambase,19,gplearn,sgdc,0.706
5620,spambase,20,gplearn,sgdc,0.995
5621,spambase,21,gplearn,sgdc,0.9841666666666666
5622,spambase,22,gplearn,sgdc,0.973
5623,spambase,23,gplearn,sgdc,0.9491666666666668
5624,spambase,24,gplearn,sgdc,0.965
5625,spambase,25,gplearn,sgdc,0.996
5626,spambase,26,gplearn,sgdc,0.9758333333333332
5627,spambase,27,gplearn,sgdc,0.9425
5628,spambase,28,gplearn,sgdc,0.6990000000000001
5629,spambase,29,gplearn,sgdc,0.998
5630,spambase,30,gplearn,sgdc,0.999
5631,spambase,31,gplearn,sgdc,0.9225
5632,spambase,32,gplearn,sgdc,0.999
5633,spambase,33,gplearn,sgdc,0.9866666666666668
5634,spambase,34,gplearn,sgdc,0.662
5635,spambase,35,gplearn,sgdc,0.9616666666666668
5636,spambase,36,gplearn,sgdc,0.98
5637,spambase,37,gplearn,sgdc,0.9775
5638,spambase,38,gplearn,sgdc,0.994
5639,spambase,39,gplearn,sgdc,0.9833333333333332
5640,spambase,40,gplearn,sgdc,0.995
5641,spambase,41,gplearn,sgdc,0.9841666666666666
5642,spambase,42,gplearn,sgdc,0.9633333333333334
5643,spambase,43,gplearn,sgdc,0.9875
5644,spambase,44,gplearn,sgdc,0.9833333333333332
5645,spambase,45,gplearn,sgdc,0.9808333333333332
5646,spambase,46,gplearn,sgdc,0.9833333333333332
5647,spambase,47,gplearn,sgdc,0.9116666666666666
5648,spambase,48,gplearn,sgdc,0.911
5649,spambase,49,gplearn,sgdc,0.861
5650,spambase,50,gplearn,sgdc,0.9866666666666668
5651,spambase,51,gplearn,sgdc,0.929
5652,spambase,52,gplearn,sgdc,0.9825
5653,spambase,53,gplearn,sgdc,0.9691666666666666
5654,spambase,54,gplearn,sgdc,0.9658333333333332
5655,spambase,55,gplearn,sgdc,0.98
5656,spambase,56,gplearn,sgdc,0.757
5657,spambase,57,gplearn,sgdc,0.98
5658,spambase,58,gplearn,sgdc,0.9566666666666668
5659,spambase,59,gplearn,sgdc,0.9866666666666668
5660,spambase,60,gplearn,sgdc,0.855
5661,spambase,61,gplearn,sgdc,0.9558333333333332
5662,spambase,62,gplearn,sgdc,0.9866666666666668
5663,spambase,63,gplearn,sgdc,0.9841666666666666
5664,spambase,64,gplearn,sgdc,0.675
5665,spambase,65,gplearn,sgdc,0.895
5666,spambase,66,gplearn,sgdc,0.9358333333333332
5667,spambase,67,gplearn,sgdc,0.978
5668,spambase,68,gplearn,sgdc,0.98
5669,spambase,69,gplearn,sgdc,0.9875
5670,spambase,70,gplearn,sgdc,0.9841666666666666
5671,spambase,71,gplearn,sgdc,0.9825
5672,spambase,72,gplearn,sgdc,0.975
5673,spambase,73,gplearn,sgdc,0.9683333333333334
5674,spambase,74,gplearn,sgdc,0.9816666666666668
5675,spambase,75,gplearn,sgdc,0.9816666666666668
5676,spambase,76,gplearn,sgdc,0.9208333333333332
5677,spambase,77,gplearn,sgdc,0.9675
5678,spambase,78,gplearn,sgdc,0.9691666666666666
5679,spambase,79,gplearn,sgdc,0.9783333333333334
5680,spambase,80,gplearn,sgdc,0.9666666666666668
5681,spambase,81,gplearn,sgdc,0.9866666666666668
5682,spambase,82,gplearn,sgdc,0.9833333333333332
5683,spambase,83,gplearn,sgdc,0.82
5684,spambase,84,gplearn,sgdc,0.987
5685,spambase,85,gplearn,sgdc,0.994
5686,spambase,86,gplearn,sgdc,0.9283333333333332
5687,spambase,87,gplearn,sgdc,0.58
5688,spambase,88,gplearn,sgdc,0.983
5689,spambase,89,gplearn,sgdc,0.9658333333333332
5690,spambase,90,gplearn,sgdc,0.999
5691,spambase,91,gplearn,sgdc,0.968
5692,spambase,92,gplearn,sgdc,0.985
5693,spambase,93,gplearn,sgdc,0.995
5694,spambase,94,gplearn,sgdc,0.945
5695,spambase,95,gplearn,sgdc,0.9575
5696,spambase,96,gplearn,sgdc,0.637
5697,spambase,97,gplearn,sgdc,0.996
5698,spambase,98,gplearn,sgdc,0.992
5699,spambase,99,gplearn,sgdc,0.9866666666666668
5700,ilpd,0,gplearn,rf,0.5429999999999999
5701,ilpd,1,gplearn,rf,0.6559999999999999
5702,ilpd,2,gplearn,rf,0.982
5703,ilpd,3,gplearn,rf,0.705
5704,ilpd,4,gplearn,rf,0.9876543209876544
5705,ilpd,5,gplearn,rf,0.9955908289241624
5706,ilpd,6,gplearn,rf,0.997
5707,ilpd,7,gplearn,rf,0.9955908289241624
5708,ilpd,8,gplearn,rf,0.738
5709,ilpd,9,gplearn,rf,0.964
5710,ilpd,10,gplearn,rf,0.878
5711,ilpd,11,gplearn,rf,0.951
5712,ilpd,12,gplearn,rf,0.9779541446208112
5713,ilpd,13,gplearn,rf,0.7509999999999999
5714,ilpd,14,gplearn,rf,0.9955908289241624
5715,ilpd,15,gplearn,rf,0.8420000000000001
5716,ilpd,16,gplearn,rf,0.95326278659612
5717,ilpd,17,gplearn,rf,0.9867724867724867
5718,ilpd,18,gplearn,rf,0.9955908289241624
5719,ilpd,19,gplearn,rf,0.59
5720,ilpd,20,gplearn,rf,0.95326278659612
5721,ilpd,21,gplearn,rf,0.631
5722,ilpd,22,gplearn,rf,0.521
5723,ilpd,23,gplearn,rf,0.775
5724,ilpd,24,gplearn,rf,0.992
5725,ilpd,25,gplearn,rf,0.934
5726,ilpd,26,gplearn,rf,0.998
5727,ilpd,27,gplearn,rf,0.9911816578483243
5728,ilpd,28,gplearn,rf,0.9444444444444444
5729,ilpd,29,gplearn,rf,0.882
5730,ilpd,30,gplearn,rf,0.9955908289241624
5731,ilpd,31,gplearn,rf,0.797
5732,ilpd,32,gplearn,rf,0.79
5733,ilpd,33,gplearn,rf,0.9611992945326279
5734,ilpd,34,gplearn,rf,0.833
5735,ilpd,35,gplearn,rf,0.9955908289241624
5736,ilpd,36,gplearn,rf,0.980599647266314
5737,ilpd,37,gplearn,rf,0.9947089947089948
5738,ilpd,38,gplearn,rf,0.921
5739,ilpd,39,gplearn,rf,0.568
5740,ilpd,40,gplearn,rf,0.91
5741,ilpd,41,gplearn,rf,0.639
5742,ilpd,42,gplearn,rf,0.7879999999999999
5743,ilpd,43,gplearn,rf,0.999
5744,ilpd,44,gplearn,rf,0.9955908289241624
5745,ilpd,45,gplearn,rf,0.755
5746,ilpd,46,gplearn,rf,0.9832451499118166
5747,ilpd,47,gplearn,rf,0.725
5748,ilpd,48,gplearn,rf,0.945
5749,ilpd,49,gplearn,rf,0.9920634920634921
5750,ilpd,50,gplearn,rf,0.725
5751,ilpd,51,gplearn,rf,0.826
5752,ilpd,52,gplearn,rf,0.85
5753,ilpd,53,gplearn,rf,0.561
5754,ilpd,54,gplearn,rf,0.9
5755,ilpd,55,gplearn,rf,0.9955908289241624
5756,ilpd,56,gplearn,rf,0.9991181657848324
5757,ilpd,57,gplearn,rf,0.8009999999999999
5758,ilpd,58,gplearn,rf,0.98
5759,ilpd,59,gplearn,rf,0.552
5760,ilpd,60,gplearn,rf,0.723
5761,ilpd,61,gplearn,rf,0.994
5762,ilpd,62,gplearn,rf,0.9506172839506172
5763,ilpd,63,gplearn,rf,0.949
5764,ilpd,64,gplearn,rf,0.775
5765,ilpd,65,gplearn,rf,0.815
5766,ilpd,66,gplearn,rf,0.614
5767,ilpd,67,gplearn,rf,0.519
5768,ilpd,68,gplearn,rf,0.9955908289241624
5769,ilpd,69,gplearn,rf,0.733
5770,ilpd,70,gplearn,rf,0.523
5771,ilpd,71,gplearn,rf,0.9911816578483243
5772,ilpd,72,gplearn,rf,0.9955908289241624
5773,ilpd,73,gplearn,rf,0.784
5774,ilpd,74,gplearn,rf,0.71
5775,ilpd,75,gplearn,rf,0.923
5776,ilpd,76,gplearn,rf,0.8170000000000001
5777,ilpd,77,gplearn,rf,0.939
5778,ilpd,78,gplearn,rf,0.6579999999999999
5779,ilpd,79,gplearn,rf,0.947
5780,ilpd,80,gplearn,rf,0.7809999999999999
5781,ilpd,81,gplearn,rf,0.782
5782,ilpd,82,gplearn,rf,0.9929453262786596
5783,ilpd,83,gplearn,rf,0.768
5784,ilpd,84,gplearn,rf,0.91
5785,ilpd,85,gplearn,rf,0.923
5786,ilpd,86,gplearn,rf,0.9955908289241624
5787,ilpd,87,gplearn,rf,0.695
5788,ilpd,88,gplearn,rf,0.879
5789,ilpd,89,gplearn,rf,0.9955908289241624
5790,ilpd,90,gplearn,rf,0.9955908289241624
5791,ilpd,91,gplearn,rf,0.7659999999999999
5792,ilpd,92,gplearn,rf,0.919
5793,ilpd,93,gplearn,rf,0.9514991181657848
5794,ilpd,94,gplearn,rf,0.972663139329806
5795,ilpd,95,gplearn,rf,0.998
5796,ilpd,96,gplearn,rf,0.889
5797,ilpd,97,gplearn,rf,0.908
5798,ilpd,98,gplearn,rf,0.965
5799,ilpd,99,gplearn,rf,0.992
5800,ilpd,0,gplearn,mlp,0.484
5801,ilpd,1,gplearn,mlp,0.757
5802,ilpd,2,gplearn,mlp,0.8270000000000001
5803,ilpd,3,gplearn,mlp,0.7190000000000001
5804,ilpd,4,gplearn,mlp,0.9938271604938272
5805,ilpd,5,gplearn,mlp,0.9982363315696648
5806,ilpd,6,gplearn,mlp,0.95326278659612
5807,ilpd,7,gplearn,mlp,0.9938271604938272
5808,ilpd,8,gplearn,mlp,0.958
5809,ilpd,9,gplearn,mlp,0.999
5810,ilpd,10,gplearn,mlp,0.71
5811,ilpd,11,gplearn,mlp,0.9814814814814816
5812,ilpd,12,gplearn,mlp,0.9329805996472664
5813,ilpd,13,gplearn,mlp,0.908
5814,ilpd,14,gplearn,mlp,0.9947089947089948
5815,ilpd,15,gplearn,mlp,0.977
5816,ilpd,16,gplearn,mlp,0.95326278659612
5817,ilpd,17,gplearn,mlp,0.9832451499118166
5818,ilpd,18,gplearn,mlp,0.9938271604938272
5819,ilpd,19,gplearn,mlp,0.8079999999999999
5820,ilpd,20,gplearn,mlp,0.95326278659612
5821,ilpd,21,gplearn,mlp,0.5489999999999999
5822,ilpd,22,gplearn,mlp,0.932
5823,ilpd,23,gplearn,mlp,0.988
5824,ilpd,24,gplearn,mlp,0.799
5825,ilpd,25,gplearn,mlp,0.777
5826,ilpd,26,gplearn,mlp,0.994
5827,ilpd,27,gplearn,mlp,0.9938271604938272
5828,ilpd,28,gplearn,mlp,0.9171075837742504
5829,ilpd,29,gplearn,mlp,0.71
5830,ilpd,30,gplearn,mlp,0.9629629629629628
5831,ilpd,31,gplearn,mlp,0.575
5832,ilpd,32,gplearn,mlp,0.6679999999999999
5833,ilpd,33,gplearn,mlp,0.987
5834,ilpd,34,gplearn,mlp,0.974
5835,ilpd,35,gplearn,mlp,0.9964726631393298
5836,ilpd,36,gplearn,mlp,0.9814814814814816
5837,ilpd,37,gplearn,mlp,0.787
5838,ilpd,38,gplearn,mlp,0.99
5839,ilpd,39,gplearn,mlp,0.86
5840,ilpd,40,gplearn,mlp,0.919
5841,ilpd,41,gplearn,mlp,0.624
5842,ilpd,42,gplearn,mlp,0.902
5843,ilpd,43,gplearn,mlp,0.944
5844,ilpd,44,gplearn,mlp,0.9938271604938272
5845,ilpd,45,gplearn,mlp,0.634
5846,ilpd,46,gplearn,mlp,0.9823633156966493
5847,ilpd,47,gplearn,mlp,0.9808333333333332
5848,ilpd,48,gplearn,mlp,0.71
5849,ilpd,49,gplearn,mlp,0.9920634920634921
5850,ilpd,50,gplearn,mlp,0.998
5851,ilpd,51,gplearn,mlp,0.8835978835978836
5852,ilpd,52,gplearn,mlp,0.995
5853,ilpd,53,gplearn,mlp,0.8320000000000001
5854,ilpd,54,gplearn,mlp,0.884
5855,ilpd,55,gplearn,mlp,0.9938271604938272
5856,ilpd,56,gplearn,mlp,0.9982363315696648
5857,ilpd,57,gplearn,mlp,0.95326278659612
5858,ilpd,58,gplearn,mlp,0.953
5859,ilpd,59,gplearn,mlp,0.994
5860,ilpd,60,gplearn,mlp,0.688
5861,ilpd,61,gplearn,mlp,0.805
5862,ilpd,62,gplearn,mlp,0.9938271604938272
5863,ilpd,63,gplearn,mlp,0.988
5864,ilpd,64,gplearn,mlp,0.833
5865,ilpd,65,gplearn,mlp,0.622
5866,ilpd,66,gplearn,mlp,0.526
5867,ilpd,67,gplearn,mlp,0.8
5868,ilpd,68,gplearn,mlp,0.9938271604938272
5869,ilpd,69,gplearn,mlp,0.669
5870,ilpd,70,gplearn,mlp,0.687
5871,ilpd,71,gplearn,mlp,0.968
5872,ilpd,72,gplearn,mlp,0.9964726631393298
5873,ilpd,73,gplearn,mlp,0.951
5874,ilpd,74,gplearn,mlp,0.664
5875,ilpd,75,gplearn,mlp,0.852
5876,ilpd,76,gplearn,mlp,0.792
5877,ilpd,77,gplearn,mlp,0.997
5878,ilpd,78,gplearn,mlp,0.68
5879,ilpd,79,gplearn,mlp,0.988
5880,ilpd,80,gplearn,mlp,0.956
5881,ilpd,81,gplearn,mlp,0.916
5882,ilpd,82,gplearn,mlp,0.995
5883,ilpd,83,gplearn,mlp,0.805
5884,ilpd,84,gplearn,mlp,0.926
5885,ilpd,85,gplearn,mlp,0.77
5886,ilpd,86,gplearn,mlp,0.9938271604938272
5887,ilpd,87,gplearn,mlp,0.58
5888,ilpd,88,gplearn,mlp,0.64
5889,ilpd,89,gplearn,mlp,0.9938271604938272
5890,ilpd,90,gplearn,mlp,0.9938271604938272
5891,ilpd,91,gplearn,mlp,0.9611992945326279
5892,ilpd,92,gplearn,mlp,0.974
5893,ilpd,93,gplearn,mlp,0.947
5894,ilpd,94,gplearn,mlp,0.9982363315696648
5895,ilpd,95,gplearn,mlp,0.945326278659612
5896,ilpd,96,gplearn,mlp,0.9611992945326279
5897,ilpd,97,gplearn,mlp,0.9470899470899472
5898,ilpd,98,gplearn,mlp,0.9611992945326279
5899,ilpd,99,gplearn,mlp,0.951
5900,ilpd,0,gplearn,sgdc,0.823
5901,ilpd,1,gplearn,sgdc,0.9664902998236332
5902,ilpd,2,gplearn,sgdc,0.866
5903,ilpd,3,gplearn,sgdc,0.9717813051146384
5904,ilpd,4,gplearn,sgdc,0.9708994708994708
5905,ilpd,5,gplearn,sgdc,0.9638447971781304
5906,ilpd,6,gplearn,sgdc,0.972663139329806
5907,ilpd,7,gplearn,sgdc,0.9682539682539684
5908,ilpd,8,gplearn,sgdc,0.9506172839506172
5909,ilpd,9,gplearn,sgdc,0.9664902998236332
5910,ilpd,10,gplearn,sgdc,0.9788359788359788
5911,ilpd,11,gplearn,sgdc,0.994
5912,ilpd,12,gplearn,sgdc,0.9488536155202819
5913,ilpd,13,gplearn,sgdc,0.8190000000000001
5914,ilpd,14,gplearn,sgdc,0.9832451499118166
5915,ilpd,15,gplearn,sgdc,0.9788359788359788
5916,ilpd,16,gplearn,sgdc,0.9620811287477954
5917,ilpd,17,gplearn,sgdc,0.9629629629629628
5918,ilpd,18,gplearn,sgdc,0.9523809523809524
5919,ilpd,19,gplearn,sgdc,0.988
5920,ilpd,20,gplearn,sgdc,0.9717813051146384
5921,ilpd,21,gplearn,sgdc,0.935
5922,ilpd,22,gplearn,sgdc,0.943
5923,ilpd,23,gplearn,sgdc,0.594
5924,ilpd,24,gplearn,sgdc,0.972663139329806
5925,ilpd,25,gplearn,sgdc,0.955
5926,ilpd,26,gplearn,sgdc,0.9656084656084656
5927,ilpd,27,gplearn,sgdc,0.9268077601410936
5928,ilpd,28,gplearn,sgdc,0.9488536155202819
5929,ilpd,29,gplearn,sgdc,0.732
5930,ilpd,30,gplearn,sgdc,0.9664902998236332
5931,ilpd,31,gplearn,sgdc,0.9583333333333334
5932,ilpd,32,gplearn,sgdc,0.9488536155202819
5933,ilpd,33,gplearn,sgdc,0.964726631393298
5934,ilpd,34,gplearn,sgdc,0.942
5935,ilpd,35,gplearn,sgdc,0.9594356261022928
5936,ilpd,36,gplearn,sgdc,0.9850088183421516
5937,ilpd,37,gplearn,sgdc,0.9717813051146384
5938,ilpd,38,gplearn,sgdc,0.9497354497354498
5939,ilpd,39,gplearn,sgdc,0.9541666666666668
5940,ilpd,40,gplearn,sgdc,0.9682539682539684
5941,ilpd,41,gplearn,sgdc,0.999
5942,ilpd,42,gplearn,sgdc,0.882
5943,ilpd,43,gplearn,sgdc,0.9744268077601412
5944,ilpd,44,gplearn,sgdc,0.9638447971781304
5945,ilpd,45,gplearn,sgdc,0.972663139329806
5946,ilpd,46,gplearn,sgdc,0.9753086419753086
5947,ilpd,47,gplearn,sgdc,0.9575
5948,ilpd,48,gplearn,sgdc,0.9744268077601412
5949,ilpd,49,gplearn,sgdc,0.9682539682539684
5950,ilpd,50,gplearn,sgdc,0.9525
5951,ilpd,51,gplearn,sgdc,0.972663139329806
5952,ilpd,52,gplearn,sgdc,0.911
5953,ilpd,53,gplearn,sgdc,0.632
5954,ilpd,54,gplearn,sgdc,0.794
5955,ilpd,55,gplearn,sgdc,0.9620811287477954
5956,ilpd,56,gplearn,sgdc,0.9673721340388008
5957,ilpd,57,gplearn,sgdc,0.9717813051146384
5958,ilpd,58,gplearn,sgdc,0.99
5959,ilpd,59,gplearn,sgdc,0.95
5960,ilpd,60,gplearn,sgdc,0.955
5961,ilpd,61,gplearn,sgdc,0.9541446208112876
5962,ilpd,62,gplearn,sgdc,0.9682539682539684
5963,ilpd,63,gplearn,sgdc,0.608
5964,ilpd,64,gplearn,sgdc,0.974
5965,ilpd,65,gplearn,sgdc,0.847
5966,ilpd,66,gplearn,sgdc,0.989
5967,ilpd,67,gplearn,sgdc,0.957
5968,ilpd,68,gplearn,sgdc,0.9488536155202819
5969,ilpd,69,gplearn,sgdc,0.9664902998236332
5970,ilpd,70,gplearn,sgdc,0.9541666666666668
5971,ilpd,71,gplearn,sgdc,0.9735449735449736
5972,ilpd,72,gplearn,sgdc,0.9523809523809524
5973,ilpd,73,gplearn,sgdc,0.998
5974,ilpd,74,gplearn,sgdc,0.999
5975,ilpd,75,gplearn,sgdc,0.9717813051146384
5976,ilpd,76,gplearn,sgdc,0.769
5977,ilpd,77,gplearn,sgdc,0.612
5978,ilpd,78,gplearn,sgdc,0.978
5979,ilpd,79,gplearn,sgdc,0.9691358024691358
5980,ilpd,80,gplearn,sgdc,0.895
5981,ilpd,81,gplearn,sgdc,0.768
5982,ilpd,82,gplearn,sgdc,0.9735449735449736
5983,ilpd,83,gplearn,sgdc,0.972663139329806
5984,ilpd,84,gplearn,sgdc,0.972663139329806
5985,ilpd,85,gplearn,sgdc,0.9753086419753086
5986,ilpd,86,gplearn,sgdc,0.972663139329806
5987,ilpd,87,gplearn,sgdc,0.989
5988,ilpd,88,gplearn,sgdc,0.792
5989,ilpd,89,gplearn,sgdc,0.9638447971781304
5990,ilpd,90,gplearn,sgdc,0.9682539682539684
5991,ilpd,91,gplearn,sgdc,0.96
5992,ilpd,92,gplearn,sgdc,0.999
5993,ilpd,93,gplearn,sgdc,0.9761904761904762
5994,ilpd,94,gplearn,sgdc,0.9717813051146384
5995,ilpd,95,gplearn,sgdc,0.9700176366843032
5996,ilpd,96,gplearn,sgdc,0.993
5997,ilpd,97,gplearn,sgdc,0.9717813051146384
5998,ilpd,98,gplearn,sgdc,0.98
5999,ilpd,99,gplearn,sgdc,0.9488536155202819
6000,blood,0,decision_tree,rf,0.8939130434782608
6001,blood,1,decision_tree,rf,0.999
6002,blood,2,decision_tree,rf,0.994
6003,blood,3,decision_tree,rf,0.999
6004,blood,4,decision_tree,rf,0.8939130434782608
6005,blood,5,decision_tree,rf,0.845
6006,blood,6,decision_tree,rf,0.907
6007,blood,7,decision_tree,rf,0.67
6008,blood,8,decision_tree,rf,0.999
6009,blood,9,decision_tree,rf,0.68
6010,blood,10,decision_tree,rf,0.79
6011,blood,11,decision_tree,rf,0.951
6012,blood,12,decision_tree,rf,0.903
6013,blood,13,decision_tree,rf,0.648
6014,blood,14,decision_tree,rf,0.675
6015,blood,15,decision_tree,rf,0.966
6016,blood,16,decision_tree,rf,0.738
6017,blood,17,decision_tree,rf,0.8939130434782608
6018,blood,18,decision_tree,rf,0.957
6019,blood,19,decision_tree,rf,0.672
6020,blood,20,decision_tree,rf,0.929
6021,blood,21,decision_tree,rf,0.998
6022,blood,22,decision_tree,rf,0.8939130434782608
6023,blood,23,decision_tree,rf,0.99
6024,blood,24,decision_tree,rf,0.892
6025,blood,25,decision_tree,rf,0.8370000000000001
6026,blood,26,decision_tree,rf,0.8939130434782608
6027,blood,27,decision_tree,rf,0.8939130434782608
6028,blood,28,decision_tree,rf,0.929
6029,blood,29,decision_tree,rf,0.8939130434782608
6030,blood,30,decision_tree,rf,0.975
6031,blood,31,decision_tree,rf,0.861
6032,blood,32,decision_tree,rf,0.865
6033,blood,33,decision_tree,rf,0.992
6034,blood,34,decision_tree,rf,0.915
6035,blood,35,decision_tree,rf,0.98
6036,blood,36,decision_tree,rf,0.58
6037,blood,37,decision_tree,rf,0.855
6038,blood,38,decision_tree,rf,0.999
6039,blood,39,decision_tree,rf,0.999
6040,blood,40,decision_tree,rf,0.988
6041,blood,41,decision_tree,rf,0.999
6042,blood,42,decision_tree,rf,0.977
6043,blood,43,decision_tree,rf,0.984
6044,blood,44,decision_tree,rf,0.979
6045,blood,45,decision_tree,rf,0.638
6046,blood,46,decision_tree,rf,0.892
6047,blood,47,decision_tree,rf,0.753
6048,blood,48,decision_tree,rf,0.8939130434782608
6049,blood,49,decision_tree,rf,0.675
6050,blood,50,decision_tree,rf,0.998
6051,blood,51,decision_tree,rf,0.799
6052,blood,52,decision_tree,rf,0.8939130434782608
6053,blood,53,decision_tree,rf,0.8939130434782608
6054,blood,54,decision_tree,rf,0.8939130434782608
6055,blood,55,decision_tree,rf,0.985
6056,blood,56,decision_tree,rf,0.999
6057,blood,57,decision_tree,rf,0.954
6058,blood,58,decision_tree,rf,0.8939130434782608
6059,blood,59,decision_tree,rf,0.999
6060,blood,60,decision_tree,rf,0.8939130434782608
6061,blood,61,decision_tree,rf,0.8939130434782608
6062,blood,62,decision_tree,rf,0.787
6063,blood,63,decision_tree,rf,0.8939130434782608
