,dataset,instance,interpreter,complex_model,result
4919,gpu,19,gplearn,mlp,0.0363500863921455
4920,gpu,20,gplearn,mlp,0.008817777872698787
4921,gpu,21,gplearn,mlp,0.0018749756330169254
4922,gpu,22,gplearn,mlp,0.0018154815623609216
4923,gpu,23,gplearn,mlp,0.007083304469991603
4924,gpu,24,gplearn,mlp,0.008107865412947252
4925,gpu,25,gplearn,mlp,0.011945938692415744
4926,gpu,26,gplearn,mlp,0.005439058361123733
4927,gpu,27,gplearn,mlp,0.0029150630017224896
4928,gpu,28,gplearn,mlp,0.005313562614826464
4929,gpu,29,gplearn,mlp,0.020514913612572933
4930,gpu,30,gplearn,mlp,0.004307413435561849
4931,gpu,31,gplearn,mlp,0.0035422366553626095
4932,gpu,32,gplearn,mlp,0.003204815001266504
4933,gpu,33,gplearn,mlp,0.0043567005934318495
4934,gpu,34,gplearn,mlp,0.003031713274710054
4935,gpu,35,gplearn,mlp,0.0014264053461340374
4936,gpu,36,gplearn,mlp,0.057443465759474566
4937,gpu,37,gplearn,mlp,0.003091239057899425
4938,gpu,38,gplearn,mlp,0.002976629972063136
4939,gpu,39,gplearn,mlp,0.008933883143975778
4940,gpu,40,gplearn,mlp,0.13355930015524428
4941,gpu,41,gplearn,mlp,0.002412481610028216
4942,gpu,42,gplearn,mlp,0.002450247426114127
4943,gpu,43,gplearn,mlp,0.11578531269755388
4944,gpu,44,gplearn,mlp,0.002688914028487961
4945,gpu,45,gplearn,mlp,0.0027522559428472693
4946,gpu,46,gplearn,mlp,0.012127375108996813
4947,gpu,47,gplearn,mlp,0.0025288773320499345
4948,gpu,48,gplearn,mlp,0.00464866743773104
4949,gpu,49,gplearn,mlp,0.016009063045926145
4950,gpu,50,gplearn,mlp,0.005953135881696168
4951,gpu,51,gplearn,mlp,0.002752562510714614
4952,gpu,52,gplearn,mlp,0.003073917358455786
4953,gpu,53,gplearn,mlp,0.01357170746112324
4954,gpu,54,gplearn,mlp,0.013953422487626665
4955,gpu,55,gplearn,mlp,0.004939789871496762
4956,gpu,56,gplearn,mlp,0.055773620186071314
4957,gpu,57,gplearn,mlp,0.004432182557400209
4958,gpu,58,gplearn,mlp,0.06712136126390039
4959,gpu,59,gplearn,mlp,0.0012818600986512214
4960,gpu,60,gplearn,mlp,0.01402736762467326
4961,gpu,61,gplearn,mlp,0.013614640318828138
4962,gpu,62,gplearn,mlp,0.006932009843829328
4963,gpu,63,gplearn,mlp,0.00208736668128938
4964,gpu,64,gplearn,mlp,0.040897472749968286
4965,gpu,65,gplearn,mlp,0.01773144911920324
4966,gpu,66,gplearn,mlp,0.015766662665461676
4967,gpu,67,gplearn,mlp,0.0017412787081086338
4968,gpu,68,gplearn,mlp,0.0706078818396468
4969,gpu,69,gplearn,mlp,0.010969928899775386
4970,gpu,70,gplearn,mlp,0.00796238198642259
4971,gpu,71,gplearn,mlp,0.03800737406246508
4972,gpu,72,gplearn,mlp,0.07366986032033222
4973,gpu,73,gplearn,mlp,0.00782829616434748
4974,gpu,74,gplearn,mlp,0.0024585632312454373
4975,gpu,75,gplearn,mlp,0.012048292620932759
4976,gpu,76,gplearn,mlp,0.006409525805365593
4977,gpu,77,gplearn,mlp,0.020122564071111404
4978,gpu,78,gplearn,mlp,0.004172851994151535
4979,gpu,79,gplearn,mlp,0.002683541858436695
4980,gpu,80,gplearn,mlp,0.009591557061845016
4981,gpu,81,gplearn,mlp,0.0016808175602066786
4982,gpu,82,gplearn,mlp,0.0017168692610759597
4983,gpu,83,gplearn,mlp,0.007097949183702703
4984,gpu,84,gplearn,mlp,0.0109961875872749
4985,gpu,85,gplearn,mlp,0.008000928543472745
4986,gpu,86,gplearn,mlp,0.010539045190586812
4987,gpu,87,gplearn,mlp,0.009414018261627449
4988,gpu,88,gplearn,mlp,0.2071983822916732
4989,gpu,89,gplearn,mlp,0.0011652842585152345
4990,gpu,90,gplearn,mlp,0.008119343410153657
4991,gpu,91,gplearn,mlp,0.003952516081410157
4992,gpu,92,gplearn,mlp,0.00040754975922153286
4993,gpu,93,gplearn,mlp,0.12964994141807312
4994,gpu,94,gplearn,mlp,0.01586511269636496
4995,gpu,95,gplearn,mlp,0.003248219432317741
4996,gpu,96,gplearn,mlp,0.0061312908327830025
4997,gpu,97,gplearn,mlp,0.004101604965902018
4998,gpu,98,gplearn,mlp,0.001696303752317432
4999,gpu,99,gplearn,mlp,0.019343038385847576
5000,gpu,0,gplearn,sgdr,0.005818533333998077
5001,gpu,1,gplearn,sgdr,0.007601716036061954
5002,gpu,2,gplearn,sgdr,0.007090399502465109
5003,gpu,3,gplearn,sgdr,0.0055088567212465715
5004,gpu,4,gplearn,sgdr,0.013842479166790655
5005,gpu,5,gplearn,sgdr,0.01527542450518531
5006,gpu,6,gplearn,sgdr,0.012480756453814938
5007,gpu,7,gplearn,sgdr,0.015650879416062632
5008,gpu,8,gplearn,sgdr,0.005463441249953711
5009,gpu,9,gplearn,sgdr,0.004594920046338019
5010,gpu,10,gplearn,sgdr,0.017109537244760338
5011,gpu,11,gplearn,sgdr,0.005623496890712888
5012,gpu,12,gplearn,sgdr,0.004692187990771064
5013,gpu,13,gplearn,sgdr,0.005374613989544461
5014,gpu,14,gplearn,sgdr,0.009868642182035831
5015,gpu,15,gplearn,sgdr,0.0078088627671517065
5016,gpu,16,gplearn,sgdr,0.005824200090196446
5017,gpu,17,gplearn,sgdr,0.005929603548372288
5018,gpu,18,gplearn,sgdr,0.005766059991106468
5019,gpu,19,gplearn,sgdr,0.01014767482700113
5020,gpu,20,gplearn,sgdr,0.013655592725794492
5021,gpu,21,gplearn,sgdr,0.018781868850291268
5022,gpu,22,gplearn,sgdr,0.005666051002395685
5023,gpu,23,gplearn,sgdr,0.020819538665734563
5024,gpu,24,gplearn,sgdr,0.009467554216364528
5025,gpu,25,gplearn,sgdr,0.010662594791093149
5026,gpu,26,gplearn,sgdr,0.006121850635765154
5027,gpu,27,gplearn,sgdr,0.01699583764904115
5028,gpu,28,gplearn,sgdr,0.005159627758968511
5029,gpu,29,gplearn,sgdr,0.01950378557131417
5030,gpu,30,gplearn,sgdr,0.006120632743432822
5031,gpu,31,gplearn,sgdr,0.015500608580442037
5032,gpu,32,gplearn,sgdr,0.017768252814554457
5033,gpu,33,gplearn,sgdr,0.005904412034045969
5034,gpu,34,gplearn,sgdr,0.011793421503025914
5035,gpu,35,gplearn,sgdr,0.005767279137504652
5036,gpu,36,gplearn,sgdr,0.009362915146760716
5037,gpu,37,gplearn,sgdr,0.01799617108172873
5038,gpu,38,gplearn,sgdr,0.006875312359290815
5039,gpu,39,gplearn,sgdr,0.021140431104493488
5040,gpu,40,gplearn,sgdr,0.006296464058161289
5041,gpu,41,gplearn,sgdr,0.014896203417645146
5042,gpu,42,gplearn,sgdr,0.02338475008958239
5043,gpu,43,gplearn,sgdr,0.016389803148007524
5044,gpu,44,gplearn,sgdr,0.014096297696942341
5045,gpu,45,gplearn,sgdr,0.018283439883568925
5046,gpu,46,gplearn,sgdr,0.02319691109007945
5047,gpu,47,gplearn,sgdr,0.02116533808278956
5048,gpu,48,gplearn,sgdr,0.012721195740478277
5049,gpu,49,gplearn,sgdr,0.017254169531592478
5050,gpu,50,gplearn,sgdr,0.005969980571945801
5051,gpu,51,gplearn,sgdr,0.0029934074371499512
5052,gpu,52,gplearn,sgdr,0.01667394431230717
5053,gpu,53,gplearn,sgdr,0.005608803051620735
5054,gpu,54,gplearn,sgdr,0.012028377054334377
5055,gpu,55,gplearn,sgdr,0.006249242396169111
5056,gpu,56,gplearn,sgdr,0.01265776351340747
5057,gpu,57,gplearn,sgdr,0.008855385025409305
5058,gpu,58,gplearn,sgdr,0.008687575469967916
5059,gpu,59,gplearn,sgdr,0.016650615120969048
5060,gpu,60,gplearn,sgdr,0.021969638254772647
5061,gpu,61,gplearn,sgdr,0.009557243787429505
5062,gpu,62,gplearn,sgdr,0.011754645468664074
5063,gpu,63,gplearn,sgdr,0.0108353627421853
5064,gpu,64,gplearn,sgdr,0.004713257476100786
5065,gpu,65,gplearn,sgdr,0.019572411641809333
5066,gpu,66,gplearn,sgdr,0.005592021691560721
5067,gpu,67,gplearn,sgdr,0.011120495461733142
5068,gpu,68,gplearn,sgdr,0.016089968316627012
5069,gpu,69,gplearn,sgdr,0.012362805258812936
5070,gpu,70,gplearn,sgdr,0.00738867514568815
5071,gpu,71,gplearn,sgdr,0.00751275807345303
5072,gpu,72,gplearn,sgdr,0.00590538591210038
5073,gpu,73,gplearn,sgdr,0.005883563778643831
5074,gpu,74,gplearn,sgdr,0.009236358535301598
5075,gpu,75,gplearn,sgdr,0.00531359388310115
5076,gpu,76,gplearn,sgdr,0.005507358267755195
5077,gpu,77,gplearn,sgdr,0.006501741187637074
5078,gpu,78,gplearn,sgdr,0.006529689798687755
5079,gpu,79,gplearn,sgdr,0.013582296836404946
5080,gpu,80,gplearn,sgdr,0.010387848966576593
5081,gpu,81,gplearn,sgdr,0.006800972299369907
5082,gpu,82,gplearn,sgdr,0.0089390897217841
5083,gpu,83,gplearn,sgdr,0.005144823562436708
5084,gpu,84,gplearn,sgdr,0.00551047179376317
5085,gpu,85,gplearn,sgdr,0.005990597799198282
5086,gpu,86,gplearn,sgdr,0.00615989386813275
5087,gpu,87,gplearn,sgdr,0.006306824852396133
5088,gpu,88,gplearn,sgdr,0.01098725914302591
5089,gpu,89,gplearn,sgdr,0.005612675236662165
5090,gpu,90,gplearn,sgdr,0.005380280651548788
5091,gpu,91,gplearn,sgdr,0.012787592338576244
5092,gpu,92,gplearn,sgdr,0.01577070114107402
5093,gpu,93,gplearn,sgdr,0.010055987342649836
5094,gpu,94,gplearn,sgdr,0.009414908129133152
5095,gpu,95,gplearn,sgdr,0.018424880167968723
5096,gpu,96,gplearn,sgdr,0.005339068400381772
5097,gpu,97,gplearn,sgdr,0.005832622242216528
5098,gpu,98,gplearn,sgdr,0.0038091611502850797
5099,gpu,99,gplearn,sgdr,0.017804164665386018
5100,beer,0,gplearn,rf,0.029502711933350287
5101,beer,1,gplearn,rf,0.029396421667930942
5102,beer,2,gplearn,rf,0.01701763583299347
5103,beer,3,gplearn,rf,0.029029212096676606
5104,beer,4,gplearn,rf,0.013251571258199679
5105,beer,5,gplearn,rf,0.01214826300541887
5106,beer,6,gplearn,rf,0.02542747418251909
5107,beer,7,gplearn,rf,0.019973588573187484
5108,beer,8,gplearn,rf,0.010342580981822438
5109,beer,9,gplearn,rf,0.027820927570411668
5110,beer,10,gplearn,rf,0.005100078442095775
5111,beer,11,gplearn,rf,0.03193867068058195
5112,beer,12,gplearn,rf,0.007620504983067779
5113,beer,13,gplearn,rf,0.031095081271997307
5114,beer,14,gplearn,rf,0.023176114437053585
5115,beer,15,gplearn,rf,0.022628177485053063
5116,beer,16,gplearn,rf,0.013545153256283226
5117,beer,17,gplearn,rf,0.01819861022361621
5118,beer,18,gplearn,rf,0.015566624404175125
5119,beer,19,gplearn,rf,0.018486753544154803
5120,beer,20,gplearn,rf,0.008171796642618677
5121,beer,21,gplearn,rf,0.045496439024184834
5122,beer,22,gplearn,rf,0.02844600508368628
5123,beer,23,gplearn,rf,0.03882690816120021
5124,beer,24,gplearn,rf,0.03593818366501226
5125,beer,25,gplearn,rf,0.02750933061033584
5126,beer,26,gplearn,rf,0.01999964653583526
5127,beer,27,gplearn,rf,0.0446945731636748
5128,beer,28,gplearn,rf,0.00860100856003384
5129,beer,29,gplearn,rf,0.015523960312712972
5130,beer,30,gplearn,rf,0.020474881309581014
5131,beer,31,gplearn,rf,0.019319475522050742
5132,beer,32,gplearn,rf,0.004612886955064544
5133,beer,33,gplearn,rf,0.013949084940016478
5134,beer,34,gplearn,rf,0.021944100022604413
5135,beer,35,gplearn,rf,0.01939054777920393
5136,beer,36,gplearn,rf,0.002831176564591464
5137,beer,37,gplearn,rf,0.019260496253304168
5138,beer,38,gplearn,rf,0.04798626063834638
5139,beer,39,gplearn,rf,0.03105305745470288
5140,beer,40,gplearn,rf,0.0014632518360502456
5141,beer,41,gplearn,rf,0.03342870439891617
5142,beer,42,gplearn,rf,0.017935731479341285
5143,beer,43,gplearn,rf,0.021142872429785242
5144,beer,44,gplearn,rf,0.006939565298759772
5145,beer,45,gplearn,rf,0.009634422770694168
5146,beer,46,gplearn,rf,0.009269588129476872
5147,beer,47,gplearn,rf,0.009156322917870195
5148,beer,48,gplearn,rf,0.018553715474802317
5149,beer,49,gplearn,rf,0.009727113236853786
5150,beer,50,gplearn,rf,0.025003204732917297
5151,beer,51,gplearn,rf,0.01779333438847444
5152,beer,52,gplearn,rf,0.012401909693363862
5153,beer,53,gplearn,rf,0.04709563227305753
5154,beer,54,gplearn,rf,0.012923745290394363
5155,beer,55,gplearn,rf,0.031312323533047866
5156,beer,56,gplearn,rf,0.025533386821840053
5157,beer,57,gplearn,rf,0.010305281466015457
5158,beer,58,gplearn,rf,0.01938430384464185
5159,beer,59,gplearn,rf,0.0226489686245856
5160,beer,60,gplearn,rf,0.006858756757273502
5161,beer,61,gplearn,rf,0.0095844443310074
5162,beer,62,gplearn,rf,0.03193375906677706
5163,beer,63,gplearn,rf,0.009984793373554336
5164,beer,64,gplearn,rf,0.007094607816271006
5165,beer,65,gplearn,rf,0.02610769144329105
5166,beer,66,gplearn,rf,0.022109293740496788
5167,beer,67,gplearn,rf,0.02018412714014551
5168,beer,68,gplearn,rf,0.005865877009626608
5169,beer,69,gplearn,rf,0.024738854765877286
5170,beer,70,gplearn,rf,0.008991467103180916
5171,beer,71,gplearn,rf,0.01755851038303245
5172,beer,72,gplearn,rf,0.025963363383823
5173,beer,73,gplearn,rf,0.04374577305304445
5174,beer,74,gplearn,rf,0.02886202587980534
5175,beer,75,gplearn,rf,0.011849999491188631
5176,beer,76,gplearn,rf,0.01032284421093617
5177,beer,77,gplearn,rf,0.010458486808595315
5178,beer,78,gplearn,rf,0.007918758121126655
5179,beer,79,gplearn,rf,0.005089073134260785
5180,beer,80,gplearn,rf,0.03860701316271015
5181,beer,81,gplearn,rf,0.009291191261721456
5182,beer,82,gplearn,rf,0.014389391207304309
5183,beer,83,gplearn,rf,0.02769224700381484
5184,beer,84,gplearn,rf,0.06652894777583224
5185,beer,85,gplearn,rf,0.022947311992570264
5186,beer,86,gplearn,rf,0.01330882669681279
5187,beer,87,gplearn,rf,0.0382045051175858
5188,beer,88,gplearn,rf,0.00907760234644522
5189,beer,89,gplearn,rf,0.010385165377236294
5190,beer,90,gplearn,rf,0.028979737872754086
5191,beer,91,gplearn,rf,0.021477848522765845
5192,beer,92,gplearn,rf,0.01915774947803465
5193,beer,93,gplearn,rf,0.006611024980360772
5194,beer,94,gplearn,rf,0.0069143699324231795
5195,beer,95,gplearn,rf,0.01547625633588514
5196,beer,96,gplearn,rf,0.04706985101252417
5197,beer,97,gplearn,rf,0.022388619098991983
5198,beer,98,gplearn,rf,0.030858995300959726
5199,beer,99,gplearn,rf,0.01474340966251628
5200,beer,0,gplearn,mlp,0.02284931091476228
5201,beer,1,gplearn,mlp,0.005008677058310302
5202,beer,2,gplearn,mlp,0.00247395823404488
5203,beer,3,gplearn,mlp,0.021831416867872117
5204,beer,4,gplearn,mlp,0.00924726727976878
5205,beer,5,gplearn,mlp,0.02406526361368997
5206,beer,6,gplearn,mlp,0.01926081567329832
5207,beer,7,gplearn,mlp,0.02757539544894514
5208,beer,8,gplearn,mlp,0.01397687579443778
5209,beer,9,gplearn,mlp,0.015530951276335534
5210,beer,10,gplearn,mlp,0.02021722285752036
5211,beer,11,gplearn,mlp,0.013630598870451805
5212,beer,12,gplearn,mlp,0.0558538246589939
5213,beer,13,gplearn,mlp,0.016303617328519357
5214,beer,14,gplearn,mlp,0.006302974240966671
5215,beer,15,gplearn,mlp,0.011366820563541314
5216,beer,16,gplearn,mlp,0.0012963252940579113
5217,beer,17,gplearn,mlp,0.0006906038139367968
5218,beer,18,gplearn,mlp,0.014263976564653716
5219,beer,19,gplearn,mlp,0.004495033723722943
5220,beer,20,gplearn,mlp,0.004072237609876111
5221,beer,21,gplearn,mlp,0.028594390651106125
5222,beer,22,gplearn,mlp,0.014175639844756331
5223,beer,23,gplearn,mlp,0.002915618307606652
5224,beer,24,gplearn,mlp,0.019113140159656733
5225,beer,25,gplearn,mlp,0.0121806004566914
5226,beer,26,gplearn,mlp,0.014654365467006594
5227,beer,27,gplearn,mlp,0.005375419765929392
5228,beer,28,gplearn,mlp,0.010038652397850895
5229,beer,29,gplearn,mlp,0.021093922377485586
5230,beer,30,gplearn,mlp,0.022391048941361284
5231,beer,31,gplearn,mlp,0.019696261724090683
5232,beer,32,gplearn,mlp,0.031591594336241764
5233,beer,33,gplearn,mlp,0.05114649284081165
5234,beer,34,gplearn,mlp,0.01594133900100983
5235,beer,35,gplearn,mlp,0.01958521355650103
5236,beer,36,gplearn,mlp,0.02219244093393529
5237,beer,37,gplearn,mlp,0.020277082113364948
5238,beer,38,gplearn,mlp,0.015549482765829173
5239,beer,39,gplearn,mlp,0.010926206554467277
5240,beer,40,gplearn,mlp,0.010459815958633392
5241,beer,41,gplearn,mlp,0.008587294033734373
5242,beer,42,gplearn,mlp,0.006974560645882276
5243,beer,43,gplearn,mlp,0.02046046158417457
5244,beer,44,gplearn,mlp,0.0004263047959545816
5245,beer,45,gplearn,mlp,0.011717339834858159
5246,beer,46,gplearn,mlp,0.008140741471672349
5247,beer,47,gplearn,mlp,0.01975443746837829
5248,beer,48,gplearn,mlp,0.027731868468794205
5249,beer,49,gplearn,mlp,0.06384165064049463
5250,beer,50,gplearn,mlp,0.03082783568527318
5251,beer,51,gplearn,mlp,0.012647522363261198
5252,beer,52,gplearn,mlp,0.010483141929440151
5253,beer,53,gplearn,mlp,0.009639346746505156
5254,beer,54,gplearn,mlp,0.03608090294676949
5255,beer,55,gplearn,mlp,0.044478837811546205
5256,beer,56,gplearn,mlp,0.017886600242136837
5257,beer,57,gplearn,mlp,0.03170011971038792
5258,beer,58,gplearn,mlp,0.00279671998335897
5259,beer,59,gplearn,mlp,0.008038298299409125
5260,beer,60,gplearn,mlp,0.01978574621793697
5261,beer,61,gplearn,mlp,0.02857819022388495
5262,beer,62,gplearn,mlp,0.01600228890449271
5263,beer,63,gplearn,mlp,0.014847831966029025
5264,beer,64,gplearn,mlp,0.007840095505742944
5265,beer,65,gplearn,mlp,0.0053763536591817825
5266,beer,66,gplearn,mlp,0.03626794930131546
5267,beer,67,gplearn,mlp,0.007371580302350979
5268,beer,68,gplearn,mlp,0.008471118698787226
5269,beer,69,gplearn,mlp,0.030853650087339562
5270,beer,70,gplearn,mlp,0.006025336609936074
5271,beer,71,gplearn,mlp,0.001296632092908895
5272,beer,72,gplearn,mlp,0.013122979056490463
5273,beer,73,gplearn,mlp,0.03608171094439044
5274,beer,74,gplearn,mlp,0.01232486343674605
5275,beer,75,gplearn,mlp,0.0156577767288958
5276,beer,76,gplearn,mlp,0.038577779252067436
5277,beer,77,gplearn,mlp,0.006524456945850859
5278,beer,78,gplearn,mlp,0.022841156909320214
5279,beer,79,gplearn,mlp,0.016293225942743426
5280,beer,80,gplearn,mlp,0.046380706426729416
5281,beer,81,gplearn,mlp,0.007489310663062506
5282,beer,82,gplearn,mlp,0.008425751550218933
5283,beer,83,gplearn,mlp,0.0066572012422780715
5284,beer,84,gplearn,mlp,0.012842954601656572
5285,beer,85,gplearn,mlp,0.009171472351436907
5286,beer,86,gplearn,mlp,0.003686167779553778
5287,beer,87,gplearn,mlp,0.02840998474132756
5288,beer,88,gplearn,mlp,0.017368138569187383
5289,beer,89,gplearn,mlp,0.010960550751144145
5290,beer,90,gplearn,mlp,0.02022304962983533
5291,beer,91,gplearn,mlp,0.017658568450899706
5292,beer,92,gplearn,mlp,0.005914486070674453
5293,beer,93,gplearn,mlp,0.011241232765248974
5294,beer,94,gplearn,mlp,0.003066483876914453
5295,beer,95,gplearn,mlp,0.0054485022410052965
5296,beer,96,gplearn,mlp,0.0024911076887166213
5297,beer,97,gplearn,mlp,0.03265986295357288
5298,beer,98,gplearn,mlp,0.020684866687495185
5299,beer,99,gplearn,mlp,0.019641101954932228
5300,beer,0,gplearn,sgdr,0.005085439583568471
5301,beer,1,gplearn,sgdr,0.013634326078444312
5302,beer,2,gplearn,sgdr,0.008745216909739706
5303,beer,3,gplearn,sgdr,0.02073109055000257
5304,beer,4,gplearn,sgdr,0.005667766997134308
5305,beer,5,gplearn,sgdr,0.007236122814562313
5306,beer,6,gplearn,sgdr,0.005623024239223375
5307,beer,7,gplearn,sgdr,0.004602851715313024
5308,beer,8,gplearn,sgdr,0.007608999274058489
5309,beer,9,gplearn,sgdr,0.006612729219078099
5310,beer,10,gplearn,sgdr,0.015068623999491491
5311,beer,11,gplearn,sgdr,0.0036494266473133634
5312,beer,12,gplearn,sgdr,0.011422830043113166
5313,beer,13,gplearn,sgdr,0.005859667168276159
5314,beer,14,gplearn,sgdr,0.019051445412989323
5315,beer,15,gplearn,sgdr,0.007207954796974019
5316,beer,16,gplearn,sgdr,0.008424040026648863
5317,beer,17,gplearn,sgdr,0.007857476439210625
5318,beer,18,gplearn,sgdr,0.006656256090334955
5319,beer,19,gplearn,sgdr,0.008784840496523528
5320,beer,20,gplearn,sgdr,0.008851533369789371
5321,beer,21,gplearn,sgdr,0.003750279573073623
5322,beer,22,gplearn,sgdr,0.0051511260503552606
5323,beer,23,gplearn,sgdr,0.011515820829445205
5324,beer,24,gplearn,sgdr,0.008945058012749947
5325,beer,25,gplearn,sgdr,0.007233575329971983
5326,beer,26,gplearn,sgdr,0.016288250138804163
5327,beer,27,gplearn,sgdr,0.007607705285092572
5328,beer,28,gplearn,sgdr,0.006476211722552428
5329,beer,29,gplearn,sgdr,0.0025919613054023434
5330,beer,30,gplearn,sgdr,0.005871085642202498
5331,beer,31,gplearn,sgdr,0.009313505939227164
5332,beer,32,gplearn,sgdr,0.012301858175665032
5333,beer,33,gplearn,sgdr,0.01028787813306233
5334,beer,34,gplearn,sgdr,0.006498165460149733
5335,beer,35,gplearn,sgdr,0.005714124076412794
5336,beer,36,gplearn,sgdr,0.004669675787251971
5337,beer,37,gplearn,sgdr,0.006419120086333615
5338,beer,38,gplearn,sgdr,0.006376485222889301
5339,beer,39,gplearn,sgdr,0.006056884343633098
5340,beer,40,gplearn,sgdr,0.006670822548571157
5341,beer,41,gplearn,sgdr,0.0066265945099071005
5342,beer,42,gplearn,sgdr,0.006722257186945139
5343,beer,43,gplearn,sgdr,0.006256042462325198
5344,beer,44,gplearn,sgdr,0.019233097304354373
5345,beer,45,gplearn,sgdr,0.008364677001471263
5346,beer,46,gplearn,sgdr,0.014523968444668902
5347,beer,47,gplearn,sgdr,0.006122306697827279
5348,beer,48,gplearn,sgdr,0.02484698210584006
5349,beer,49,gplearn,sgdr,0.005597600186190897
5350,beer,50,gplearn,sgdr,0.005121394462362206
5351,beer,51,gplearn,sgdr,0.005730755585590461
5352,beer,52,gplearn,sgdr,0.008146024102351202
5353,beer,53,gplearn,sgdr,0.005373135913501284
5354,beer,54,gplearn,sgdr,0.006327892149377595
5355,beer,55,gplearn,sgdr,0.0038966903795202594
5356,beer,56,gplearn,sgdr,0.01346389691568472
5357,beer,57,gplearn,sgdr,0.006241807297682558
5358,beer,58,gplearn,sgdr,0.017173352461194866
5359,beer,59,gplearn,sgdr,0.013893653900406916
5360,beer,60,gplearn,sgdr,0.012335665074425194
5361,beer,61,gplearn,sgdr,0.0060478871585948465
5362,beer,62,gplearn,sgdr,0.014527258587239225
5363,beer,63,gplearn,sgdr,0.00856590893209176
5364,beer,64,gplearn,sgdr,0.006346016447080283
5365,beer,65,gplearn,sgdr,0.01062268371346138
5366,beer,66,gplearn,sgdr,0.008247452688199012
5367,beer,67,gplearn,sgdr,0.01270925327740318
5368,beer,68,gplearn,sgdr,0.009107057911957407
5369,beer,69,gplearn,sgdr,0.004478853734941419
5370,beer,70,gplearn,sgdr,0.011620724186976326
5371,beer,71,gplearn,sgdr,0.007384119424377759
5372,beer,72,gplearn,sgdr,0.006985458114563098
5373,beer,73,gplearn,sgdr,0.0062455649273721724
5374,beer,74,gplearn,sgdr,0.008074593827638091
5375,beer,75,gplearn,sgdr,0.006738586116080602
5376,beer,76,gplearn,sgdr,0.008178621227009672
5377,beer,77,gplearn,sgdr,0.006489591429497049
5378,beer,78,gplearn,sgdr,0.00224955666057084
5379,beer,79,gplearn,sgdr,0.0016502252629912821
5380,beer,80,gplearn,sgdr,0.005678342964237565
5381,beer,81,gplearn,sgdr,0.0064814221105341
5382,beer,82,gplearn,sgdr,0.005717729189409538
5383,beer,83,gplearn,sgdr,0.00695115177635066
5384,beer,84,gplearn,sgdr,0.006230020315461152
5385,beer,85,gplearn,sgdr,0.006785005588546681
5386,beer,86,gplearn,sgdr,0.010033183275566529
5387,beer,87,gplearn,sgdr,0.006238491623932582
5388,beer,88,gplearn,sgdr,0.006247991306556933
5389,beer,89,gplearn,sgdr,0.008101796298038394
5390,beer,90,gplearn,sgdr,0.0050712479133276575
5391,beer,91,gplearn,sgdr,0.008202480964716078
5392,beer,92,gplearn,sgdr,0.011160348902966985
5393,beer,93,gplearn,sgdr,0.017180898557328364
5394,beer,94,gplearn,sgdr,0.004747991212963012
5395,beer,95,gplearn,sgdr,0.005053870698978891
5396,beer,96,gplearn,sgdr,0.018049619871099275
5397,beer,97,gplearn,sgdr,0.006834765763960461
5398,beer,98,gplearn,sgdr,0.0025129883494394525
5399,beer,99,gplearn,sgdr,0.0042754872043883705
5400,houses,0,gplearn,rf,0.015885044623172334
5401,houses,1,gplearn,rf,0.010355753089837274
5402,houses,2,gplearn,rf,0.004041436306392413
5403,houses,3,gplearn,rf,0.003237889087492273
5404,houses,4,gplearn,rf,0.0017842854320551343
5405,houses,5,gplearn,rf,0.0018558019619632727
5406,houses,6,gplearn,rf,0.007820120901707034
5407,houses,7,gplearn,rf,0.01111216581139857
5408,houses,8,gplearn,rf,0.011091182169797265
5409,houses,9,gplearn,rf,0.015322238158927269
5410,houses,10,gplearn,rf,0.0037490318777623705
5411,houses,11,gplearn,rf,0.0025577853065614897
5412,houses,12,gplearn,rf,0.005147915855727186
5413,houses,13,gplearn,rf,0.011887781716868058
5414,houses,14,gplearn,rf,0.009645070982573244
5415,houses,15,gplearn,rf,0.011390240125540034
5416,houses,16,gplearn,rf,0.00849615979662303
5417,houses,17,gplearn,rf,0.0098879035332404
5418,houses,18,gplearn,rf,0.017100033261825496
5419,houses,19,gplearn,rf,0.006805186714901886
5420,houses,20,gplearn,rf,0.005111437305628023
5421,houses,21,gplearn,rf,0.011013212016082907
5422,houses,22,gplearn,rf,0.008141107951941258
5423,houses,23,gplearn,rf,0.01633226337489295
5424,houses,24,gplearn,rf,0.02097251785230556
5425,houses,25,gplearn,rf,0.0020462576986839363
5426,houses,26,gplearn,rf,0.00319528879513025
5427,houses,27,gplearn,rf,0.026207892208116517
5428,houses,28,gplearn,rf,0.006759872141379987
5429,houses,29,gplearn,rf,0.004476711317092276
5430,houses,30,gplearn,rf,0.007416433862485874
5431,houses,31,gplearn,rf,0.003629623506394685
5432,houses,32,gplearn,rf,0.007029002925712943
5433,houses,33,gplearn,rf,0.007983658073421577
5434,houses,34,gplearn,rf,0.006914773290982727
5435,houses,35,gplearn,rf,0.014596247547158209
5436,houses,36,gplearn,rf,0.004934106104114961
5437,houses,37,gplearn,rf,0.02017362552852896
5438,houses,38,gplearn,rf,0.00858175853577263
5439,houses,39,gplearn,rf,0.001071635024716768
5440,houses,40,gplearn,rf,0.01111714585004704
5441,houses,41,gplearn,rf,0.00752832263492449
5442,houses,42,gplearn,rf,0.006405525497911785
5443,houses,43,gplearn,rf,0.013901795061618654
5444,houses,44,gplearn,rf,0.01798393292980481
